code_insee,commune,code_prelevement,date_prelevement,conclusion_ars,potable_ars,ph,Conductivity,Turbidity,Sulfate,Hardness,Organic_carbon,Trihalomethanes,Chloramines,Solids
83069,Hyères,08300301421,2026-03-13T15:51:00Z,"Eau non conforme aux limites de qualité fixées par le Code de la Santé Publique pour le paramètre chlorates. Une tolérance à 0,70 mg/L lorsq ue la présence de chlorates dans l’EDCH est liée à la filière de potab ilisation de l’eau (méthode de désinfection pouvant générer des chlora tes). Toutefois, sans pour autant compromettre la désinfection, une va leur la plus basse possible, en deçà de 0,70 mg/L, doit être visée. Il revient à la personne responsable de la production ou de la distribut ion de l’eau d’identifier, en lien avec son analyse des dangers, si le s produits de traitement utilisés sont susceptibles de générer des sou s-produits, tels que les chlorates.   En application des articles R.13 21-26 à R.1321-30, la Personne Publique ou Privée Responsable de la Di stribution d'Eau doit notamment prendre les mesures de correction néce ssaires et informe le maire et l'ARS (DT83) de l'application des mesur es prises.  En cas de recontrôle non conforme et de l'absence de justi fication sur la présence des chlorates (traitement), une restriction d e consommation pourrait être envisagée.   De nouveaux prélèvements son t diligentés par l'ARS. Les analyses de recontrôle seront réalisées dè s réception des échantillons par le Laboratoire CARSO.",0,7.64,740.0,0.19,77.0,33.16,0.66,50.96,0.1,
83069,Hyères,08300300569,2026-03-13T11:36:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.05,845.0,0.0,82.0,41.7,0.61,0.27,0.19,
83069,Hyères,08300300567,2026-03-13T07:35:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.9,735.0,0.15,94.0,36.63,0.34,32.2,0.19,
06004,Antibes,00600265459,2026-04-20T10:18:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,819.0,0.27,86.0,39.12,0.38,,0.3,
06004,Antibes,00600265346,2026-04-09T09:35:00Z,Eau d'alimentation présentant un excès de carbone organique total. Sa présence en excès provient des matières organiques dissoutes ou en suspension dans l’eau.,0,7.31,508.0,0.43,88.0,39.22,3.8,,0.12,
06004,Antibes,00600265345,2026-04-09T09:12:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.66,620.0,0.13,126.0,28.9,0.36,,0.36,
06004,Antibes,00600265349,2026-04-09T08:51:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.25,766.0,0.0,99.0,36.36,0.34,,0.31,
06004,Antibes,00600265439,2026-04-07T12:50:00Z,Eau présentant des traces de pesticides sans risque pour la santé des consommateurs.,0,7.27,1013.0,0.22,65.0,43.5,0.31,0.4,0.27,
06004,Antibes,00600265225,2026-04-01T09:28:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.34,776.0,0.16,93.0,36.62,0.32,,0.31,
06004,Antibes,00600265223,2026-04-01T09:02:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.1,808.0,0.12,90.0,39.88,0.36,,0.28,
06004,Antibes,00600265134,2026-03-23T13:11:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,658.0,0.0,101.0,35.96,0.35,,0.31,
06004,Antibes,00600265133,2026-03-23T09:38:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.45,626.0,0.15,133.0,29.88,0.26,,0.24,
06004,Antibes,00600264948,2026-03-06T10:02:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.43,623.0,0.1,166.0,29.92,0.22,,0.21,
06004,Antibes,00600264947,2026-03-06T09:32:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.55,629.0,0.23,159.0,28.32,0.81,,0.32,
06004,Antibes,00600264746,2026-02-13T11:33:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.51,616.0,0.26,130.0,28.53,0.47,,0.37,
75056,Paris,07500215464,2026-01-30T13:05:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.71,563.0,0.0,20.0,25.84,0.79,,0.19,
75056,Paris,07500215460,2026-01-30T11:58:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.7,557.0,0.1,20.0,25.12,0.74,3.5,0.2,
75056,Paris,07500215462,2026-01-30T10:08:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.5,623.0,1.1,21.0,29.17,0.45,,0.19,
75056,Paris,07500215461,2026-01-30T09:47:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.6,616.0,0.77,20.0,28.47,0.46,,0.12,
75056,Paris,07500215465,2026-01-29T12:42:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.54,490.0,0.1,20.0,26.68,0.77,,0.22,
75056,Paris,07500215467,2026-01-29T10:53:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,540.0,0.1,21.0,30.71,0.54,,0.19,
75056,Paris,07500215466,2026-01-29T09:40:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.6,485.0,0.13,20.0,26.43,0.8,2.9,0.19,
75056,Paris,07500215349,2026-01-27T14:15:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.79,567.0,0.19,21.0,26.78,0.8,1.7,0.15,
75056,Paris,07500215350,2026-01-27T10:42:00Z,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,0,7.7,528.0,0.0,20.0,26.58,2.7,2.2,0.21,
75056,Paris,07500215348,2026-01-27T09:59:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.78,582.0,0.0,0.0,29.9,0.53,4.67,0.21,
75056,Paris,07500215354,2026-01-26T14:11:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.49,566.0,0.0,20.0,26.55,0.79,10.5,0.23,
75056,Paris,07500215355,2026-01-26T14:11:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.57,597.0,0.0,21.0,25.73,0.78,1.5,0.22,
69123,Lyon,06900175457,2026-04-27T15:14:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.6,417.0,0.12,28.6,19.46,0.43,,0.0,
69123,Lyon,06900175462,2026-04-27T10:43:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,412.0,0.0,25.5,18.55,0.46,,0.14,
69123,Lyon,06900175439,2026-04-23T12:40:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,382.0,0.14,27.3,20.69,0.42,,0.07,
69123,Lyon,06900175451,2026-04-23T12:02:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,390.0,0.1,28.4,19.35,0.4,,0.13,
69123,Lyon,06900175454,2026-04-23T11:21:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.0,379.0,0.0,27.4,18.31,0.4,,0.09,
69123,Lyon,06900175445,2026-04-22T12:22:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,387.0,0.18,25.2,18.45,0.44,,0.15,
69123,Lyon,06900175447,2026-04-22T09:13:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.3,381.0,0.13,24.7,18.0,0.49,,0.3,
69123,Lyon,06900175461,2026-04-22T08:36:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.5,390.0,0.15,25.3,18.3,0.38,,0.0,
69123,Lyon,06900175456,2026-04-21T13:26:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,413.0,0.0,28.0,19.22,0.68,,0.07,
69123,Lyon,06900175443,2026-04-21T13:06:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.5,438.0,0.0,27.6,19.32,0.63,,0.03,
69123,Lyon,06900175438,2026-04-16T11:33:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.3,410.0,0.13,27.6,5.57,0.77,,0.06,
69123,Lyon,06900175450,2026-04-16T10:38:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,410.0,0.0,26.8,19.27,0.5,,0.13,
31555,Toulouse,03100217213,2026-04-29T13:05:00Z,Eau d'alimentation non conforme aux exigences de qualité en vigueur. L a non-conformité concerne au moins un paramètre microbiologique et n'a toutefois pas nécessité de restriction de la  consommation de l'eau. Il a été demandé à l'exploitant de prendre les mesures correctives néc essaires pour rétablir la qualité de l'eau. Un nouveau contrôle a été programmé afin de suivre l'évolution du paramètre et de vérifier le re tour à une situation normale.,0,8.1,172.0,0.19,,,,,0.12,
31555,Toulouse,03100215171,2026-04-29T12:48:00Z,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,0,8.1,168.0,0.13,9.8,6.7,0.5,,0.26,
31555,Toulouse,03100215215,2026-04-29T12:10:00Z,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,0,8.1,173.0,0.72,10.0,7.0,0.5,,0.27,
31555,Toulouse,03100215164,2026-04-27T12:12:00Z,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,0,8.0,169.0,0.11,10.0,6.8,0.6,,0.41,
31555,Toulouse,03100215184,2026-04-27T10:57:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,221.0,0.0,10.0,9.6,0.5,,0.17,
31555,Toulouse,03100215180,2026-04-27T10:49:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,201.0,0.11,0.0,8.5,0.7,11.5,0.11,
31555,Toulouse,03100215173,2026-04-23T13:14:00Z,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,0,8.0,179.0,0.16,10.0,7.4,0.6,,0.29,
31555,Toulouse,03100215183,2026-04-23T12:39:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.1,226.0,0.16,10.0,9.9,0.6,,0.17,
31555,Toulouse,03100215174,2026-04-22T15:11:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.1,209.0,0.14,11.0,8.7,0.6,,0.18,
31555,Toulouse,03100217208,2026-04-21T14:44:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.2,233.0,0.22,13.0,9.9,0.5,,0.0,
31555,Toulouse,03100215169,2026-04-21T10:56:00Z,Eau d'alimentation non conforme aux exigences de qualité en vigueur. L a non-conformité concerne au moins un paramètre microbiologique et n'a toutefois pas nécessité de restriction de la  consommation de l'eau. Il a été demandé à l'exploitant de prendre les mesures correctives néc essaires pour rétablir la qualité de l'eau. Un nouveau contrôle a été programmé afin de suivre l'évolution du paramètre et de vérifier le re tour à une situation normale.,0,8.1,230.0,0.12,13.0,9.8,0.6,,0.06,
31555,Toulouse,03100215175,2026-04-16T13:52:00Z,Eau d'alimentation non conforme aux exigences de qualité en vigueur. L a non-conformité concerne au moins un paramètre microbiologique et n'a toutefois pas nécessité de restriction de la  consommation de l'eau. Il a été demandé à l'exploitant de prendre les mesures correctives néc essaires pour rétablir la qualité de l'eau. Un nouveau contrôle a été programmé afin de suivre l'évolution du paramètre et de vérifier le re tour à une situation normale.,0,8.0,247.0,0.15,12.0,10.9,0.6,,0.14,
44109,Nantes,04400272499,2026-04-30T09:11:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.2,463.0,0.0,25.1,15.2,0.79,,0.55,
44109,Nantes,04400272377,2026-04-29T13:59:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.1,462.0,0.0,,,,,0.13,
44109,Nantes,04400272498,2026-04-29T12:39:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,463.0,0.0,,,,,0.52,
44109,Nantes,04400272367,2026-04-29T10:28:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.1,462.0,0.0,,,,,0.17,
44109,Nantes,04400272363,2026-04-29T08:44:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.1,462.0,0.0,21.5,15.7,1.0,,0.32,
44109,Nantes,04400272497,2026-04-28T12:07:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.1,458.0,0.0,21.6,15.6,0.87,5.1,0.55,
44109,Nantes,04400272366,2026-04-27T13:41:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,456.0,0.0,,,,,0.13,
44109,Nantes,04400272364,2026-04-27T10:59:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,456.0,0.0,,,,,0.1,
44109,Nantes,04400272496,2026-04-27T10:40:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.1,456.0,0.0,,,,,0.54,
44109,Nantes,04400272362,2026-04-27T10:08:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,456.0,0.0,22.1,15.4,0.9,,0.29,
44109,Nantes,04400272495,2026-04-24T14:40:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.1,447.0,0.0,,,,,0.52,
44109,Nantes,04400273379,2026-04-24T13:25:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.1,461.0,0.0,,,,,0.29,
34172,Montpellier,03400343845,2026-04-20T11:11:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,729.0,0.13,23.5,32.58,0.62,,0.33,
34172,Montpellier,03400343850,2026-04-20T09:47:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,730.0,0.0,24.1,32.46,0.59,,0.27,
34172,Montpellier,03400343851,2026-04-03T09:24:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.6,801.0,0.0,26.1,32.61,0.73,,0.26,
34172,Montpellier,03400343603,2026-03-25T14:59:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,706.0,0.13,21.1,31.71,0.91,,0.33,
34172,Montpellier,03400343604,2026-03-25T13:40:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.42,740.0,0.11,25.0,30.08,0.88,,0.35,
34172,Montpellier,03400343615,2026-03-24T14:36:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,720.0,0.27,24.9,34.24,0.78,,0.29,
34172,Montpellier,03400343612,2026-03-24T12:33:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.45,655.0,0.11,29.4,29.93,0.84,,0.36,
34172,Montpellier,03400343611,2026-03-18T15:12:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.43,683.0,0.14,27.0,30.41,0.88,,0.28,
34172,Montpellier,03400343597,2026-03-18T14:10:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.51,617.0,0.1,35.7,28.35,0.8,,0.35,
34172,Montpellier,03400343606,2026-03-18T12:23:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.33,715.0,0.16,22.6,32.25,0.88,,0.35,
34172,Montpellier,03400343613,2026-03-18T09:35:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.37,730.0,0.51,23.9,33.33,0.96,,0.26,
34172,Montpellier,03400343602,2026-03-10T15:25:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.78,705.0,0.0,25.8,32.92,0.74,,0.28,
67482,Strasbourg,06700270561,2026-04-22T09:06:00Z,Eau destinée à la consommation humaine conforme aux limites et aux références de qualité réglementaires pour les paramètres analysés.,1,7.4,570.0,0.0,33.0,24.8,0.0,,0.17,
67482,Strasbourg,06700270560,2026-04-22T08:35:00Z,Eau destinée à la consommation humaine conforme aux limites et aux références de qualité réglementaires pour les paramètres analysés.,1,7.5,540.0,0.0,30.0,23.0,0.0,,0.23,
67482,Strasbourg,06700270513,2026-04-20T10:29:00Z,"Eau destinée à la consommation humaine conforme aux limites de qualité réglementaires pour les paramètres analysés. La concentration des bactéries revivifiables à 22°C et/ou à 36°C est importante. Elles ne présentent pas de risque pour la santé humaine. Si nécessaire, le distributeur d'eau doit effectuer une purge du réseau d'eau potable.",1,7.3,560.0,0.0,31.0,23.8,0.6,,0.24,
67482,Strasbourg,06700270529,2026-04-17T10:32:00Z,Eau destinée à la consommation humaine conforme aux limites et aux références de qualité réglementaires pour les paramètres analysés.,1,7.6,540.0,0.1,31.0,24.2,0.6,,0.24,
67482,Strasbourg,06700270532,2026-04-17T10:11:00Z,"Eau destinée à la consommation humaine conforme aux limites de qualité réglementaires pour les paramètres analysés. La concentration des bactéries revivifiables à 22°C et/ou à 36°C est importante. Elles ne présentent pas de risque pour la santé humaine. Si nécessaire, le distributeur d'eau doit effectuer une purge du réseau d'eau potable.",1,7.4,530.0,0.0,31.0,24.5,0.6,,0.24,
67482,Strasbourg,06700270530,2026-04-17T09:40:00Z,Eau destinée à la consommation humaine conforme aux limites et aux références de qualité réglementaires pour les paramètres analysés.,1,7.4,520.0,0.0,31.0,24.6,0.6,,0.3,
67482,Strasbourg,06700270526,2026-04-17T09:19:00Z,"Eau destinée à la consommation humaine conforme aux limites de qualité réglementaires pour les paramètres analysés. La concentration des bactéries revivifiables à 22°C et/ou à 36°C est importante. Elles ne présentent pas de risque pour la santé humaine. Si nécessaire, le distributeur d'eau doit effectuer une purge du réseau d'eau potable.",1,7.3,480.0,0.2,30.0,22.5,0.7,,0.23,
